Content,Clean_Tweet,Date
Il faudra peut-être expliciter le lien entre la peinture et la transition écologique parce que nous avons beau chercher…🤔 la réponse ne se présente pas elle-même 😅,"['falloir', 'peutêtre', 'expliciter', 'peintur', 'transition', 'écologique', 'chercher', 'réponse', 'présente', 'ellemême']",2023-01-04
"Les pauvres doivent répondre de leurs actes, les riches jamais._x000D_
Ça suffit._x000D_
La Transition écologique c'est maintenant que ça se joue ! ✊_x000D_
#JeunesseNupes","['pauvre', 'répondre', 'acte', 'riche', 'jamaisx000d', 'suffitx000d', 'transition', 'écologique', 'joue', 'x000d', 'jeunessenuper']",2023-01-04
Alors que les écolos sont déjà à côté de la plaque sur la transition écologique les autres partis n'en parlons même pas,"['écolo', 'côté', 'plaqu', 'transition', 'écologique', 'parti', 'nen', 'parler']",2023-01-04
"L'Arrondissement lance la dernière phase d'une démarche de modernisation de la réglementation d'urbanisme. Ces projets de révision réglementaire visent notamment à simplifier la réglementation et à accélérer la transition écologique._x000D_
_x000D_
Détails : bit.ly/3VEB4xW_x000D_
#verdun","['larrondissement', 'lance', 'dernier', 'phase', 'démarch', 'modernisation', 'réglementation', 'durbanisme', 'projet', 'révision', 'réglementaire', 'viser', 'simplifier', 'réglementation', 'accélérer', 'transition', 'écologiquex000d', 'x000d', 'détail', 'bitly3veb4xwx000d', 'verdun']",2023-01-04
"*307kg en réalité : Christophe Béchu,Ministre de la Transition écologique et de la Cohésion des territoires de France a lâché une énorme caisse avec son cul en arrivant dans la cour de l'Elysée","['307', 'kilogramme', 'réalité', 'christophe', 'béchuministr', 'transition', 'écologique', 'cohésion', 'territoire', 'france', 'lâcher', 'énorme', 'caisse', 'cul', 'arriver', 'cour', 'lelysé']",2023-01-04
Méthode pour une transition écologique dans les grandes écoles de ... - Sénat bit.ly/3G1fnlS,"['méthode', 'transition', 'écologique', 'grand', 'école', 'sénat', 'bitly3g1fnls']",2023-01-04
"Et toujours plus d’adhérents ! ✨_x000D_
_x000D_
En 2023, nous aurons le plaisir de poursuivre notre action sous le signe de la transition écologique et des démarches participatives, avec vous !_x000D_
_x000D_
#caue#caue78#yvelines#voeux2023_x000D_
_x000D_
(4/4)","['adhérent', 'x000d', 'x000d', 'plaisir', 'poursuivre', 'action', 'sign', 'transition', 'écologique', 'démarche', 'participatif', 'x000d', 'x000d', 'cauecaue78yvelinesvoeux2023x000d', 'x000d']",2023-01-04
Pour financer la transition écologique ? 🤡🙈,"['financer', 'transition', 'écologique']",2023-01-04
"Depuis 5 ans, sous l'impulsion d'@EmmanuelMacron, la France a montré qu'elle savait développer de grandes entreprises de la tech. Une nouvelle génération arrive, prête à relever le défi de la transition écologique : la France est aujourd'hui le 1er écosystème greentech en Europe.","['limpulsion', 'demmanuelmacron', 'france', 'montrer', 'savoir', 'développer', 'grand', 'entreprise', 'tech', 'nouveau', 'génération', 'arriv', 'prêt', 'relever', 'défi', 'transition', 'écologique', 'france', 'aujourdhui', 'premier', 'écosystème', 'greentech', 'europe']",2023-01-05
"Fonds vert : 2 milliards d’euros pour soutenir la transition écologique des territoires - 1001rss.com/fonds-vert-2-mil…_x000D_
Le 'Fonds vert' entre en vigueur en ce début d’année 2023. Doté de 2 milliards d’euros, il vise à aider les collectivités territoriales à accélérer la transition ...","['fonds', 'vert', 'milliard', 'euro', 'soutenir', 'transition', 'écologique', 'territoire', '1001rsscomfondsvert2mil', 'x000d', 'fonds', 'vert', 'vigueur', 'doté', 'milliard', 'euro', 'vise', 'aider', 'collectivité', 'territorial', 'accélérer', 'transition']",2023-01-05
🏭🏡Le maire @ville_trelaze Lamine Naham est fier de la #diversité de sa ville au passé industriel et s’engage avec force dans la transition #écologique 🌱,"['maire', 'villetrelaze', 'lamin', 'naham', 'fier', 'diversité', 'ville', 'industriel', 'engager', 'transition', 'écologique']",2023-01-05
"👍Enseigner les ordres de grandeur de la transition aux nouvelles générations est absolument nécessaire si l'on veut qu'elle relèvent le défi de la #transition écologique_x000D_
Ils pourront ensuite choisir des actions qui ont du sens pour contribuer à des objectifs clairs et mesurables","['enseigner', 'ordre', 'grandeur', 'transition', 'nouveau', 'génération', 'nécessaire', 'lon', 'relever', 'défi', 'transition', 'écologiquex000d', 'pouvoir', 'ensuite', 'choisir', 'action', 'sen', 'contribuer', 'objectif', 'clair', 'mesurable']",2023-01-05
"La recherche de l'équilibre n'est elle pas encadrée par de impératifs légaux ? Le code de l'environnement et les article L228-2 et suivant, la loi LOM, les lois sur la transition écologique, etc ? Ca vous parle ? La loi du 3 janvier 1977 ? Les CAUE ? Quel architecte êtes vous ?","['recherche', 'léquilibr', 'encadrer', 'impératif', 'légal', 'code', 'lenvironnement', 'article', 'l2282', 'loi', 'lom', 'loi', 'transition', 'écologique', 'loi', 'janvier', 'caue', 'architect']",2023-01-05
Mon message : La transition écologique …. mon cul !,"['message', 'transition', 'écologique', 'cul']",2023-01-05
"Prix de l'#énergie, réforme des #retraites, remboursement #PGE, transition écologique, pénurie de main d'oeuvre et PJL #immigration, dividende salarié, @AsselinFasselin patron de @CPMEnationale  revient dans @Le_Figaro sur ces enjeux majeurs pour les #PME lefigaro.fr/conjoncture/fran…","['prix', 'lénergie', 'réform', 'retraite', 'remboursemer', 'pge', 'transition', 'écologique', 'pénurie', 'main', 'doeuvre', 'pjl', 'immigration', 'dividend', 'salarié', 'asselinfasselin', 'patron', 'cpmenational', 'revenir', 'lefigaro', 'enjeux', 'majeur', 'pme', 'lefigarofrconjoncturefran']",2023-01-05
"Vidéos Youtube sur les avancées scientifiques, la transition écologique dans le monde, les bonnes nouvelles..._x000D_
Tellement mieux que la télé et les infos-infox en continu.","['vidéo', 'youtub', 'avancé', 'scientifique', 'transition', 'écologique', 'monde', 'nouvellesx000d', 'téler', 'infosinfox', 'continu']",2023-01-05
cheh t'as le seum @yjadot parceque même t'es adhérents ouvre les yeux sur l'un des leviers de la transition écologique et énergétique,"['cheh', 'tas', 'seum', 'yjadot', 'parcequ', 'adhérent', 'ouvrir', 'yeux', 'lun', 'levier', 'transition', 'écologique', 'énergétique']",2023-01-05
Fonds vert : 2 milliards d’euros pour soutenir la transition écologique des territoires 24matins.fr/fonds-vert-2-mil…,"['fonds', 'vert', 'milliard', 'euro', 'soutenir', 'transition', 'écologique', 'territoire', '24matinsfrfondsvert2mil']",2023-01-05
"Formation ce jour des éco-délégués sur le rôle du député, le climat, la protection de l'environnement, transition écologique par le  député Jean Luc Fugit  au lycée Aragon-Picasso un bon moment d'échange  avec les élèves .","['formation', 'écodéléguer', 'rôle', 'député', 'climat', 'protection', 'lenvironnement', 'transition', 'écologique', 'député', 'jean', 'luc', 'fugit', 'lycé', 'aragonpicasso', 'moment', 'déchange', 'élève']",2023-01-05
Transition écologique : les dix bonnes nouvelles de l’année 2022  via @ID_LinfoDurable - #TousActeurs linfodurable.fr/environnemen…,"['transition', 'écologique', 'nouveau', 'idlinfodurabl', 'tousacteur', 'linfodurablefrenvironnemen']",2023-01-05
"On n'en peut plus du vert, du bio. de la transition écologique et de l'interventionnisme de l'Etat partout, sur tout comme si il était omniscient alors que plus il en fait et moins ça va, juste laissez les gens gérer ça va bien se passer...faites confiance aux français pour voir.","['nen', 'vert', 'bio', 'transition', 'écologique', 'linterventionnism', 'letat', 'partout', 'omniscient', 'laisser', 'gérer', 'passerfaite', 'confiance', 'français', 'voir']",2023-01-05
La transition écologique pour payer 40 000€ de frais d’électricité pour un boulanger? En effet on a du mal à envisager les choses. Avec des si…,"['transition', 'écologique', 'payer', 'frais', 'électricité', 'boulanger', 'mal', 'envisager', 'chose']",2023-01-05
"Belle journée de rencontres avec plusieurs classes du Lycée Aragon-Picasso de Givors._x000D_
L’occasion de présenter le rôle d’un député, de répondre à leurs questions …nous avons aussi beaucoup échangé sur la transition écologique dont ils sont et seront des acteurs de premier plan.","['bel', 'journée', 'rencontre', 'classe', 'lycé', 'aragonpicasso', 'givorsx000d', 'occasion', 'présenter', 'rôle', 'député', 'répondre', 'question', 'échangé', 'transition', 'écologique', 'acteur', 'plan']",2023-01-05
Lol ça va vite detransiter la transition écologique à la française. Ou bientôt une aide à la recharge électrique peut-être,"['lol', 'vite', 'detransiter', 'transition', 'écologique', 'français', 'bientôt', 'aide', 'recharg', 'électrique', 'peutêtre']",2023-01-05
Fonds vert : 2 milliards d’euros pour soutenir la transition écologique des territoires 24matins.fr/?p=1350090 #Politique #Pollution,"['fonds', 'vert', 'milliard', 'euro', 'soutenir', 'transition', 'écologique', 'territoire', '24matinsfrp1350090', 'politique', 'pollution']",2023-01-05
"Comme de nombreux élus du conseil départemental d'@ille_et_vilaine, Emmanuelle Rousset, Vice présidente à l’#ESS, à la transition écologique, ... apporte son soutien au texte d'orientation #Gagner❗dont @faureolivier est le premier signataire_x000D_
_x000D_
#PourGagner #SoutienTO2 #TO2","['élu', 'conseil', 'départemental', 'dilleetvilain', 'emmanuelle', 'rousset', 'vice', 'président', 'ess', 'transition', 'écologique', 'apporter', 'soutien', 'texte', 'dorientation', 'gagner', 'faureolivier', 'signatairex000d', 'x000d', 'pourgagner', 'soutiento2', 'to2']",2023-01-05
#Macron sait donner envie d' acheter une voiture et laisser de côté la transition écologique.,"['macron', 'donner', 'envie', 'acheter', 'voiture', 'côté', 'transition', 'écologique']",2023-01-05
"Réunion des parties prenantes au @Ecologie_Gouv à la suite de l’adoption de l’Accord de Kunming-Montréal à la COP 15 biodiversité, présence de la @CFECGC impliquée dans la transition #écologique #biodiversité #environnement","['réunion', 'party', 'prenant', 'ecologiegouv', 'suite', 'adoption', 'accord', 'kunmingmontréal', 'cop', 'biodiversité', 'présence', 'cfecgc', 'impliquer', 'transition', 'écologique', 'biodiversité', 'environnement']",2023-01-05
"+ niveau actuel des prélèvements déjà extrêmement élevé, il pourrait être bon de rediriger une partie de ces cotisations vers l'impots pour investir dans l'avenir (réindustrialisation, transition écologique, recherche).","['niveau', 'actuel', 'prélèvement', 'extrêmement', 'élevé', 'rediriger', 'partie', 'cotisation', 'limpot', 'investir', 'lavenir', 'réindustrialisation', 'transition', 'écologique', 'recherch']",2023-01-06
Ce dividende sociétal ou écologique est estimé  à 500M€ par an pour le @creditmut et à 10M€ pour la @MAIF. Selon @creditmut  il suffirait que 200 autres grandes entreprises prennent des mesures similaires pour financer la transition écologique et énergétique de la France ».,"['dividend', 'sociétal', 'écologique', 'estimer', '500', 'm', 'creditmut', '10', 'm', 'maif', 'creditmut', 'suffire', 'grand', 'entreprise', 'prendre', 'mesure', 'similaire', 'financer', 'transition', 'écologique', 'énergétique', 'france']",2023-01-06
Transition écologique à l’université : des étudiants à la manœuvre pour éveiller les enseignants lemonde.fr/societe/article/2…,"['transition', 'écologique', 'université', 'étudiant', 'manœuvre', 'éveiller', 'enseignant', 'lemondefrsocietearticle2']",2023-01-06
Transition écologique : les actus de la semaine du 2 janvier buff.ly/3Cqgnif,"['transition', 'écologique', 'actu', 'semaine', 'janvier', 'buffly3cqgnif']",2023-01-06
"[Aides financières] Le fonds vert, un vaste dispositif d'aides financières dès 2023 pour la transition écologique dans les territoires - L’Agence normande de la biodiversité et du développement durable anbdd.fr/aides-financieres-l…","['aide', 'financier', 'fonds', 'vert', 'vaste', 'dispositif', 'daide', 'financier', 'transition', 'écologique', 'territoire', 'agence', 'normand', 'biodiversité', 'développement', 'durable', 'anbddfraidesfinancieresl']",2023-01-06
"Paris : des militants du collectif écologiste ""Dernière rénovation"" devront payer une amende après avoir aspergé de peinture l'hôtel de Matignon: Le ministère des Finances et de la Transition écologique ont également été visés par les militants. dlvr.it/SgVLsM","['pari', 'militant', 'collectif', 'écologiste', 'dernier', 'rénovation', 'devoir', 'payer', 'amende', 'asperger', 'peintur', 'lhôtel', 'matignon', 'ministèr', 'finance', 'transition', 'écologique', 'également', 'viser', 'militant', 'dlvritsgvlsm']",2023-01-06
"Sur le terrain, vous mobilisez les citoyens, les acteurs et élus des territoires afin de leur donner les moyens d’agir et d’accélérer la transition écologique._x000D_
_x000D_
Avec @boris_ravignon nouveau PDG de l’@ademe, nous avons tenu à saluer le sens de l’engagement des équipes. Merci !","['terrain', 'mobiliser', 'citoyen', 'acteur', 'élu', 'territoire', 'donner', 'moyen', 'agir', 'accélérer', 'transition', 'écologiquex000d', 'x000d', 'borisravignon', 'pdg', 'ademe', 'tenir', 'saluer', 'sens', 'engagement', 'équipe']",2023-01-06
On peut d’ores et déjà préparer la seconde amende majorée pour récidive pour les dégradations de la façade du Ministère de la Transition écologique !,"['ore', 'préparer', 'second', 'amende', 'majorer', 'récidiv', 'dégradation', 'façade', 'ministèr', 'transition', 'écologique']",2023-01-06
"Avec @faureolivier et @Pour_Gagner nous voulons préparer l’alternance avec le retour de la Gauche unie autour des vrais enjeux qui préoccupent les Français : retraites, salaires, santé, transition écologique, services publics, égalité femmes-hommes. @PSValdeMarne_x000D_
#DebatPS #TO2","['faureolivier', 'pourgagner', 'voulon', 'préparer', 'alternance', 'gauche', 'unie', 'autour', 'vrai', 'enjeux', 'préoccuper', 'français', 'retraite', 'salaire', 'santé', 'transition', 'écologique', 'service', 'public', 'égalité', 'femmeshomme', 'psvaldemarnex000d', 'debatp', 'to2']",2023-01-06
Une électricité produite par des centrales à charbon. Quelle magnifique transition écologique. Sinon du LNG provenant de gaz de schiste US c’est pas mal non plus,"['électricité', 'produire', 'central', 'charbon', 'magnifique', 'transition', 'écologique', 'lng', 'provenir', 'schist', 'us', 'mal']",2023-01-06
"Pour le ministre de la Transition Écologique, Christophe Béchu, ""les Français n’attendent pas des ministres qui soient connus, mais des politiques qui soient efficaces"" ift.tt/CdNLb0B #auvergne","['ministre', 'transition', 'écologique', 'christophe', 'béchu', 'français', 'attendre', 'ministre', 'connu', 'politique', 'efficace', 'iftttcdnlb0b', 'auvergn']",2023-01-06
"Attendez, je comprends plus là._x000D_
C'est Macron le nouveau ministre de la santé, aussi ministre de l'économie et des finances, également ministre de la transition écologique, et cumulant en plus  le poste de ministre de l'Industrie ?_x000D_
Mais ils servent à quoi les 4 autres clampins ?","['attendre', 'comprend', 'làx000d', 'macron', 'ministre', 'santé', 'ministre', 'léconomie', 'finance', 'également', 'ministre', 'transition', 'écologique', 'cumuler', 'poste', 'ministre', 'lindustri', 'x000d', 'servir', 'clampin']",2023-01-06
"Je suis engagé depuis de nombreuses années en faveur de la #transition écologique et en 2022, la #Vendée a été récompensée à 2 reprises par des prix nationaux, pour ses innovations en faveur de la mobilité décarbonée ! @SyDEV_85 @VendeeEnergie @LaurentFavreau","['engager', 'année', 'faveur', 'transition', 'écologique', 'vender', 'récompenser', 'reprise', 'prix', 'national', 'innovatier', 'faveur', 'mobilité', 'décarboner', 'sydev85', 'vendeeenergi', 'laurentfavreau']",2023-01-06
Ils sont donc contre la transition écologique ?,"['transition', 'écologique']",2023-01-06
"Les bureaux de la Première ministre, du ministère de l'Économie et du ministère de la Transition écologique ont été aspergés de peinture, en France, cette semaine. Voici ce qu'il faut savoir sur ces actions du collectif @derniere_renov._x000D_
_x000D_
@24heuresca_x000D_
24heures.ca/2023/01/06/des-b…","['bureal', 'ministr', 'ministèr', 'léconomie', 'ministèr', 'transition', 'écologique', 'asperger', 'peintur', 'france', 'semain', 'savoir', 'action', 'collectif', 'derniererenovx000d', 'x000d', '24heurescax000d', '24heuresca20230106desb']",2023-01-06
Enfin des actions efficaces pour la transition écologique ! Nous sommes donc sauvés. Quoi de mieux pour occuper les glandeurs ?,"['action', 'efficace', 'transition', 'écologique', 'sauver', 'occuper', 'glandeur']",2023-01-06
C’est un avant-goût de la décroissance. Donc de la transition écologique pour certains.,"['avantgoût', 'décroissance', 'transition', 'écologique']",2023-01-06
"#MouginsVoeux2023_x000D_
En 2022, #Mougins a encore renforcé la qualité des services à la population, notamment en faveur des enfants _x000D_
➡️ Développement du numérique à l’école_x000D_
➡️ Handicap : ""Passerelle crèche-école""_x000D_
➡️ Transition écologique dans les crèches _x000D_
➡️ Soutien à la parentalité","['mouginsvoeux2023x000d', 'mougin', 'renforcer', 'qualité', 'service', 'population', 'faveur', 'enfant', 'x000d', 'développement', 'numérique', 'écolex000d', 'handicap', 'passerell', 'crècheécolex000d', 'transition', 'écologique', 'crèche', 'x000d', 'soutien', 'parentalité']",2023-01-06
